rvec[0]	rvec[1]	rvec[2]	Yaw Raw	Pitch Raw	Roll Raw	Yaw Error	Pitch Error	Roll Error	Yaw Comp	Pitch Comp	Roll Comp	fpinfc[0]	fpinfc[1]	fpinfc[2]	fpinfc[3]	fpinfc[4]	fpinfc[5]	fpinfc[6]	fpinfc[7]	fpinfc[8]	fbinft[0]	fbinft[1]	fbinft[2]	fbinft[3]	fbinft[4]	fbinft[5]	fbinft[6]	fbinft[7]	fbinft[8]	Before Comp. X	Before Comp. Y	Before Comp Z.	Retro Normal X	Retro Normal Y	Retro Normal Z	Combo angle (degree)	Error Lateral	Error Longitudinal	ADM comp in fb X	ADM comp in fb Y	ADM comp in fb Z	Tracker Timestamp	Camera Timestamp	Trigger Counter	Operation Mode	AZ	EL	X	Y	Z	CX1	CY1	CX2	CY2	CX3	CY3	CX4	CY4	CX5	CY5	CX6	CY6	CX7	CY7	CX8	CY8	CX9	CY9	CX10	CY10	CX11	CY11	CX12	CY12	CX13	CY13	CX14	CY14	CX15	CY15	CX16	CY16	CX17	CY17	fpinft[0]	fpinft[1]	fpinft[2]	fpinft[3]	fpinft[4]	fpinft[5]	fpinft[6]	fpinft[7]	fpinft[8]	TipX	TipY	TipZ
0.984089	1.871509	-0.421308	-82.260597	29.545763	42.266243	-0.162706	-0.09001	0.06413	-82.097893	29.635775	42.202114	0.430858	0.860933	-0.270473	-0.688079	0.119497	-0.715729	-0.583874	0.494485	0.643876	0.998403	0.056491	-0.000473	-0.056493	0.998368	-0.008356	0	0.008369	0.999965	243.977142	4311.839844	36.146461	0.003865	0.999964	-0.007514	82.980282	-42.274947	94.372829	-36.826962	-94.372826	-20.759247	8.66464E+11	8.66347E+13	1794	TrackerOperationMode_Track	-3.238518	0.479538	201.887619	4219.875	14.598095	1733.995483	732.597839	1488.658936	952.012268	1966.799316	964.386353	1726.432251	1028.444214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391576	0.866075	-0.310778	-0.706417	0.066533	-0.704662	-0.589612	0.495467	0.637863	222.656128	4277.383789	-41.226139
1.05956	1.934379	-0.271562	-75.154121	35.614307	47.422253	-0.133498	-0.084063	0.078219	-75.02063	35.698368	47.344032	0.589696	0.784504	-0.191864	-0.543649	0.209905	-0.812641	-0.597247	0.583518	0.550275	0.998403	0.05649	-0.000473	-0.056492	0.998368	-0.008354	0	0.008368	0.999965	243.975784	4311.848145	36.139782	0.003865	0.999964	-0.007514	77.648876	-33.56214	76.821265	-27.080349	-76.821266	-19.826044	8.66471E+11	8.66354E+13	1809	TrackerOperationMode_Track	-3.238487	0.479446	212.608398	4236.847656	15.671606	1734.094238	732.582092	1488.586304	951.998718	1966.789795	964.377991	1726.453979	1028.463867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558326	0.794833	-0.237724	-0.571085	0.160369	-0.805074	-0.601776	0.585254	0.543455	227.830383	4302.157715	-32.885788
0.984033	1.871341	-0.421409	-82.262192	29.535374	42.2631	-0.162739	-0.090032	0.064104	-82.099457	29.625406	42.198997	0.43072	0.861025	-0.270401	-0.688144	0.119485	-0.715668	-0.583899	0.494327	0.643974	0.998403	0.056491	-0.000473	-0.056493	0.998368	-0.008355	0	0.008368	0.999965	243.978622	4311.855957	36.140755	0.003865	0.999964	-0.007514	82.980969	-42.276158	94.37527	-36.831825	-94.375267	-20.753073	8.66474E+11	8.66357E+13	1816	TrackerOperationMode_Track	-3.238525	0.479454	201.884094	4219.888672	14.59868	1734.113525	732.521118	1488.619873	952.000549	1966.888184	964.302063	1726.527954	1028.380371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391434	0.866166	-0.310702	-0.706475	0.066519	-0.704605	-0.589637	0.49531	0.637963	222.645752	4277.393066	-41.232864
1.059546	1.934521	-0.271511	-75.154938	35.621246	47.425629	-0.133476	-0.084056	0.07824	-75.021469	35.705303	47.347389	0.589769	0.784439	-0.191906	-0.543591	0.209875	-0.812688	-0.597228	0.583616	0.550192	0.998403	0.056491	-0.000473	-0.056493	0.998368	-0.008357	0	0.008371	0.999965	243.980194	4311.845215	36.152191	0.003865	0.999964	-0.007514	77.650587	-33.564726	76.82647	-27.08004	-76.826469	-19.830843	8.66495E+11	8.66378E+13	1860	TrackerOperationMode_Track	-3.238556	0.479614	212.612747	4236.839844	15.678947	1734.148926	732.689514	1488.642944	951.974304	1966.803101	964.37561	1726.449219	1028.439819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558402	0.794766	-0.237769	-0.571031	0.160339	-0.805118	-0.601757	0.585353	0.54337	227.838898	4302.153809	-32.871948
0.984052	1.871515	-0.421313	-82.26162	29.545107	42.267162	-0.162712	-0.090013	0.064129	-82.098907	29.635118	42.203037	0.430844	0.860941	-0.270472	-0.688076	0.119482	-0.715734	-0.583888	0.494475	0.643871	0.998403	0.056491	-0.000473	-0.056493	0.998368	-0.008356	0	0.008369	0.999965	243.979919	4311.839355	36.146069	0.003865	0.999964	-0.007514	82.981117	-42.276417	94.375792	-36.828499	-94.375793	-20.759502	8.66499E+11	8.66382E+13	1868	TrackerOperationMode_Track	-3.238556	0.47953	201.888626	4219.871582	14.597435	1733.996582	732.553345	1488.565674	951.954529	1966.859375	964.405029	1726.467407	1028.472046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391561	0.866082	-0.310777	-0.706414	0.066518	-0.704666	-0.589627	0.495457	0.637858	222.657013	4277.381348	-41.226315
1.059453	1.934438	-0.271732	-75.165894	35.613419	47.416851	-0.133519	-0.084054	0.078221	-75.032379	35.697475	47.338627	0.589557	0.784556	-0.192078	-0.543849	0.209746	-0.812548	-0.597202	0.583505	0.550337	0.998403	0.05649	-0.000473	-0.056492	0.998368	-0.008356	0	0.008369	0.999965	243.975769	4311.847656	36.14674	0.003865	0.999964	-0.007514	77.658264	-33.576329	76.849825	-27.092644	-76.849823	-19.833265	8.66506E+11	8.66389E+13	1883	TrackerOperationMode_Track	-3.238487	0.479538	212.594513	4236.819336	15.67098	1734.029785	732.658508	1488.613403	952.002258	1966.849487	964.392517	1726.418945	1028.376953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558176	0.794876	-0.237933	-0.571276	0.160207	-0.80497	-0.601733	0.58524	0.543517	227.833405	4302.12207	-32.891434
1.059502	1.934226	-0.271684	-75.15799	35.604515	47.417187	-0.133537	-0.08407	0.078193	-75.024452	35.688587	47.338997	0.589544	0.784614	-0.191879	-0.543786	0.209878	-0.812557	-0.597272	0.583379	0.550395	0.998403	0.056493	-0.000473	-0.056495	0.998368	-0.008354	0	0.008368	0.999965	243.985291	4311.839844	36.13942	0.003865	0.999964	-0.007514	77.650508	-33.564606	76.826229	-27.085939	-76.826225	-19.822577	8.66517E+11	8.66399E+13	1905	TrackerOperationMode_Track	-3.238625	0.479446	212.611862	4236.834961	15.674669	1734.165405	732.705627	1488.642334	952.132568	1966.788696	964.413635	1726.57019	1028.533203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558165	0.794942	-0.237736	-0.571215	0.160335	-0.804989	-0.601802	0.585115	0.543576	227.834167	4302.138184	-32.891899
1.059377	1.934288	-0.272014	-75.178177	35.602386	47.404285	-0.133572	-0.084052	0.078193	-75.044609	35.68644	47.326096	0.589288	0.784709	-0.192278	-0.544182	0.209608	-0.812361	-0.597164	0.583349	0.550544	0.998403	0.056499	-0.000473	-0.056501	0.998368	-0.008358	0	0.008371	0.999965	244.0112	4311.822266	36.153809	0.003865	0.999964	-0.007514	77.666542	-33.588842	76.875011	-27.107172	-76.875008	-19.834608	8.66545E+11	8.66428E+13	1964	TrackerOperationMode_Track	-3.238983	0.479637	212.613358	4236.77002	15.676363	1733.93811	732.579407	1488.533325	952.019226	1966.738037	964.343628	1726.387695	1028.442261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557884	0.795022	-0.238129	-0.571598	0.160053	-0.804772	-0.601699	0.585083	0.543724	227.867462	4302.057129	-32.902206
0.983986	1.871513	-0.421357	-82.264763	29.542963	42.26709	-0.162725	-0.090019	0.064125	-82.102043	29.63298	42.202965	0.430784	0.860965	-0.270488	-0.688103	0.119438	-0.715715	-0.5839	0.494442	0.643885	0.998403	0.05649	-0.000473	-0.056492	0.998368	-0.008361	0	0.008374	0.999965	243.975906	4311.839844	36.167313	0.003865	0.999964	-0.007514	82.983704	-42.280971	94.384974	-36.833313	-94.384972	-20.760239	8.66548E+11	8.66431E+13	1971	TrackerOperationMode_Track	-3.238503	0.479813	201.879395	4219.863281	14.617401	1733.989868	732.68866	1488.581909	952.100769	1966.821289	964.423035	1726.414429	1028.467529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391501	0.866104	-0.310792	-0.706434	0.066471	-0.70465	-0.589642	0.495425	0.637869	222.648819	4277.371582	-41.207085
0.978726	1.872792	-0.432574	-82.908791	29.385355	41.907806	-0.164006	-0.090219	0.063891	-82.744781	29.475576	41.843918	0.419703	0.863595	-0.279379	-0.697546	0.109943	-0.708055	-0.580757	0.492052	0.648541	0.998403	0.056495	-0.000473	-0.056497	0.998368	-0.008361	0	0.008374	0.999965	243.997467	4311.844727	36.167366	0.003865	0.999964	-0.007514	83.53689	-43.262375	96.363625	-37.760838	-96.363625	-21.11285	8.66552E+11	8.66435E+13	1979	TrackerOperationMode_Track	-3.238785	0.479813	200.862823	4217.948242	14.248287	1733.875122	732.643066	1488.512817	952.062378	1966.613281	964.39856	1726.44519	1028.447266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379899	0.868194	-0.319241	-0.715264	0.056859	-0.696538	-0.586579	0.492956	0.642589	222.312988	4274.839355	-41.950264
1.059138	1.933999	-0.27233	-75.191986	35.579914	47.394138	-0.133672	-0.08407	0.078138	-75.058319	35.663982	47.316002	0.588898	0.78498	-0.192367	-0.544527	0.209479	-0.812163	-0.597235	0.583031	0.550804	0.998403	0.056492	-0.000473	-0.056494	0.998368	-0.008355	0	0.008368	0.999965	243.985168	4311.84082	36.141441	0.003865	0.999964	-0.007514	77.674261	-33.600515	76.898506	-27.12508	-76.898506	-19.829887	8.66559E+11	8.66441E+13	1993	TrackerOperationMode_Track	-3.238617	0.479469	212.568604	4236.766113	15.668745	1734.067627	732.657043	1488.514526	952.120544	1966.787354	964.423035	1726.434448	1028.4729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557478	0.795285	-0.238202	-0.571917	0.159919	-0.804572	-0.601771	0.584763	0.543989	227.827042	4302.037109	-32.92981
0.983934	1.871489	-0.421347	-82.264671	29.540533	42.269085	-0.162736	-0.090027	0.064119	-82.101936	29.63056	42.204967	0.43077	0.860986	-0.270444	-0.688081	0.119442	-0.715736	-0.583936	0.494406	0.64388	0.998403	0.056492	-0.000473	-0.056494	0.998368	-0.008357	0	0.00837	0.999965	243.980759	4311.832031	36.149242	0.003865	0.999964	-0.007514	82.983428	-42.280487	94.383997	-36.833767	-94.383995	-20.758444	8.66563E+11	8.66445E+13	2001	TrackerOperationMode_Track	-3.238571	0.479576	201.883728	4219.856445	14.601522	1734.104126	732.701172	1488.574463	952.008728	1966.86377	964.433716	1726.470825	1028.454956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391488	0.866125	-0.31075	-0.706414	0.066475	-0.70467	-0.589675	0.495388	0.637867	222.649597	4277.366699	-41.222572
1.05985	1.934675	-0.271037	-75.129059	35.639706	47.441505	-0.133374	-0.084055	0.07828	-74.995689	35.723763	47.363224	0.590252	0.784163	-0.191548	-0.543051	0.210179	-0.81297	-0.597241	0.583878	0.549899	0.998403	0.056489	-0.000473	-0.056491	0.998368	-0.008355	0	0.008369	0.999965	243.968735	4311.825195	36.142647	0.003865	0.999964	-0.007514	77.632498	-33.537397	76.771463	-27.05035	-76.771461	-19.825119	8.6657E+11	8.66452E+13	2016	TrackerOperationMode_Track	-3.238419	0.479492	212.634216	4236.872559	15.675751	1734.007935	732.620728	1488.652588	952.018799	1966.882568	964.421631	1726.535034	1028.463501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558916	0.794507	-0.237426	-0.570519	0.16066	-0.805417	-0.601765	0.585616	0.543077	227.833755	4302.209961	-32.852486
0.98408	1.871566	-0.421225	-82.258301	29.548965	42.270397	-0.162697	-0.090006	0.064138	-82.095612	29.638971	42.206261	0.430937	0.860901	-0.270449	-0.688005	0.119527	-0.715795	-0.583902	0.494533	0.643813	0.998403	0.056491	-0.000473	-0.056493	0.998368	-0.008356	0	0.008369	0.999965	243.979248	4311.832031	36.145828	0.003865	0.999964	-0.007514	82.978477	-42.271769	94.366422	-36.822971	-94.366425	-20.759848	8.66573E+11	8.66456E+13	2023	TrackerOperationMode_Track	-3.238556	0.47953	201.894012	4219.873535	14.596928	1734.11438	732.606201	1488.631592	951.961853	1966.897339	964.364136	1726.47876	1028.434082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391659	0.866044	-0.310758	-0.706349	0.066565	-0.704727	-0.58964	0.495516	0.6378	222.661087	4277.387695	-41.222382
1.059451	1.93426	-0.271868	-75.168907	35.603809	47.409443	-0.133554	-0.084058	0.078194	-75.035355	35.68787	47.331249	0.589408	0.784661	-0.192107	-0.54401	0.209731	-0.812445	-0.597203	0.583369	0.55048	0.998403	0.056496	-0.000473	-0.056498	0.998368	-0.008356	0	0.008369	0.999965	243.998993	4311.830566	36.144531	0.003865	0.999964	-0.007514	77.659253	-33.577823	76.852832	-27.097357	-76.852829	-19.829359	8.6658E+11	8.66463E+13	2038	TrackerOperationMode_Track	-3.238815	0.479507	212.612427	4236.799805	15.672693	1734.157837	732.613708	1488.653809	951.98407	1966.886719	964.334167	1726.580933	1028.429565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558014	0.794981	-0.23796	-0.571432	0.160182	-0.804864	-0.601735	0.585104	0.543662	227.852921	4302.09375	-32.900856
