rvec[0]	rvec[1]	rvec[2]	Yaw Raw	Pitch Raw	Roll Raw	Yaw Error	Pitch Error	Roll Error	Yaw Comp	Pitch Comp	Roll Comp	fpinfc[0]	fpinfc[1]	fpinfc[2]	fpinfc[3]	fpinfc[4]	fpinfc[5]	fpinfc[6]	fpinfc[7]	fpinfc[8]	fbinft[0]	fbinft[1]	fbinft[2]	fbinft[3]	fbinft[4]	fbinft[5]	fbinft[6]	fbinft[7]	fbinft[8]	Before Comp. X	Before Comp. Y	Before Comp Z.	Retro Normal X	Retro Normal Y	Retro Normal Z	Combo angle (degree)	Error Lateral	Error Longitudinal	ADM comp in fb X	ADM comp in fb Y	ADM comp in fb Z	Tracker Timestamp	Camera Timestamp	Trigger Counter	Operation Mode	AZ	EL	X	Y	Z	CX1	CY1	CX2	CY2	CX3	CY3	CX4	CY4	CX5	CY5	CX6	CY6	CX7	CY7	CX8	CY8	CX9	CY9	CX10	CY10	CX11	CY11	CX12	CY12	CX13	CY13	CX14	CY14	CX15	CY15	CX16	CY16	CX17	CY17	fpinft[0]	fpinft[1]	fpinft[2]	fpinft[3]	fpinft[4]	fpinft[5]	fpinft[6]	fpinft[7]	fpinft[8]	TipX	TipY	TipZ	
0.902839	1.589487	-0.582276	-83.807220	12.546610	36.999054	-0.196893	-0.138250	0.028536	-83.610329	12.684860	36.970516	0.220155	0.969532	-0.107419	-0.779285	0.108574	-0.617193	-0.586725	0.219588	0.779445	0.998421	0.056170	-0.000449	-0.056171	0.998389	-0.007975	0.000000	0.007987	0.999968	242.525803	4310.790527	34.487362	0.003865	0.999964	-0.007514	83.673426	-43.506902	96.856672	-42.510864	-96.856674	-9.256171	865207401144	86509007263000	3528	TrackerOperationMode_Track	-3.220078	0.457649	194.645813	4216.551758	24.457853	1745.715454	697.359497	1513.005249	928.075012	1958.379639	943.060852	1805.282837	939.157043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176299	0.974001	-0.142267	-0.785717	0.052188	-0.616381	-0.592931	0.220449	0.774490	200.775772	4266.820312	-41.043724	
0.902627	1.589220	-0.582307	-83.806442	12.527865	37.003113	-0.196926	-0.138348	0.028510	-83.609512	12.666214	36.974606	0.219984	0.969602	-0.107143	-0.779259	0.108595	-0.617221	-0.586824	0.219271	0.779460	0.998421	0.056170	-0.000449	-0.056172	0.998389	-0.007974	0.000000	0.007987	0.999968	242.526443	4310.782715	34.485935	0.003865	0.999964	-0.007514	83.672156	-43.504624	96.852079	-42.511665	-96.852081	-9.241791	865210734291	86509340590000	3535	TrackerOperationMode_Track	-3.220093	0.457626	194.645874	4216.548340	24.470882	1745.751953	697.569458	1512.888672	928.185730	1958.314331	943.101135	1805.344116	939.145020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176129	0.974072	-0.141992	-0.785681	0.052208	-0.616425	-0.593029	0.220131	0.774505	200.752686	4266.820312	-41.030148	
0.902771	1.589477	-0.582246	-83.807251	12.544508	37.002419	-0.196909	-0.138263	0.028530	-83.610344	12.682771	36.973888	0.220140	0.969540	-0.107378	-0.779251	0.108574	-0.617235	-0.586776	0.219553	0.779417	0.998421	0.056169	-0.000449	-0.056171	0.998389	-0.007975	0.000000	0.007988	0.999968	242.522873	4310.790527	34.489017	0.003865	0.999964	-0.007514	83.673362	-43.506787	96.856441	-42.511093	-96.856438	-9.254591	865214067439	86509673897000	3542	TrackerOperationMode_Track	-3.220032	0.457664	194.642731	4216.551758	24.461063	1745.785400	697.451111	1512.996338	928.051147	1958.377563	943.061279	1805.251343	939.109619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176286	0.974009	-0.142228	-0.785682	0.052189	-0.616426	-0.592982	0.220413	0.774462	200.769409	4266.824219	-41.037975	
0.902822	1.589516	-0.582242	-83.806953	12.547800	37.001129	-0.196900	-0.138244	0.028536	-83.610054	12.686045	36.972591	0.220175	0.969527	-0.107424	-0.779260	0.108578	-0.617223	-0.586751	0.219609	0.779420	0.998421	0.056171	-0.000449	-0.056172	0.998389	-0.007973	0.000000	0.007986	0.999968	242.531387	4310.803711	34.480354	0.003865	0.999964	-0.007514	83.673170	-43.506441	96.855745	-42.510223	-96.855743	-9.256967	865217876778	86510054843000	3550	TrackerOperationMode_Track	-3.220139	0.457550	194.651978	4216.565918	24.450226	1745.722412	697.485046	1513.063599	928.092041	1958.310303	943.098450	1805.256592	939.239075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176319	0.973997	-0.142274	-0.785695	0.052191	-0.616409	-0.592955	0.220469	0.774466	200.782593	4266.836914	-41.049507	
0.902836	1.589447	-0.582299	-83.807182	12.544435	36.998043	-0.196891	-0.138261	0.028534	-83.610283	12.682695	36.969509	0.220132	0.969540	-0.107393	-0.779298	0.108575	-0.617176	-0.586717	0.219552	0.779462	0.998421	0.056170	-0.000449	-0.056172	0.998389	-0.007974	0.000000	0.007986	0.999968	242.528641	4310.796387	34.482815	0.003865	0.999964	-0.007514	83.673342	-43.506751	96.856368	-42.511074	-96.856369	-9.254525	865221210126	86510388188000	3557	TrackerOperationMode_Track	-3.220108	0.457588	194.648407	4216.557617	24.455057	1745.651978	697.362610	1512.987915	928.071655	1958.326172	943.036377	1805.245361	939.113220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176274	0.974010	-0.142240	-0.785730	0.052189	-0.616364	-0.592922	0.220412	0.774508	200.776123	4266.824707	-41.047783	
0.902856	1.589576	-0.582175	-83.805092	12.552070	37.003006	-0.196900	-0.138219	0.028539	-83.608192	12.690289	36.974468	0.220247	0.969508	-0.107454	-0.779228	0.108607	-0.617259	-0.586767	0.219681	0.779388	0.998421	0.056172	-0.000449	-0.056174	0.998389	-0.007975	0.000000	0.007988	0.999968	242.538086	4310.803711	34.490669	0.003865	0.999964	-0.007514	83.671433	-43.503325	96.849461	-42.506481	-96.849464	-9.259505	865225019465	86510769096000	3565	TrackerOperationMode_Track	-3.220230	0.457687	194.662628	4216.571777	24.457821	1745.685059	697.475769	1512.980835	928.027710	1958.255371	943.028137	1805.259399	939.185974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176392	0.973979	-0.142307	-0.785665	0.052219	-0.616444	-0.592972	0.220541	0.774432	200.796097	4266.845215	-41.039539	
0.902809	1.589553	-0.582198	-83.806458	12.549550	37.003513	-0.196907	-0.138235	0.028536	-83.609550	12.687785	36.974976	0.220204	0.969520	-0.107433	-0.779231	0.108585	-0.617259	-0.586779	0.219638	0.779390	0.998421	0.056169	-0.000449	-0.056171	0.998389	-0.007972	0.000000	0.007985	0.999968	242.524155	4310.782715	34.476948	0.003865	0.999964	-0.007514	83.672697	-43.505593	96.854034	-42.509106	-96.854034	-9.258096	865228352613	86511102416000	3572	TrackerOperationMode_Track	-3.220062	0.457512	194.646088	4216.546387	24.445766	1745.711060	697.421997	1512.980103	927.916809	1958.344482	943.114136	1805.253906	939.176941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176351	0.973989	-0.142284	-0.785667	0.052201	-0.616444	-0.592983	0.220498	0.774437	200.777588	4266.820312	-41.051701	
0.902901	1.589507	-0.582272	-83.806206	12.549280	36.997318	-0.196881	-0.138234	0.028540	-83.609329	12.687513	36.968777	0.220193	0.969520	-0.107451	-0.779297	0.108589	-0.617175	-0.586695	0.219634	0.779455	0.998421	0.056169	-0.000448	-0.056171	0.998389	-0.007971	0.000000	0.007984	0.999968	242.525726	4310.804199	34.472164	0.003865	0.999964	-0.007514	83.672529	-43.505292	96.853428	-42.508858	-96.853424	-9.257824	865232161952	86511483360000	3580	TrackerOperationMode_Track	-3.220062	0.457443	194.647949	4216.568359	24.441376	1745.698242	697.453613	1513.161987	927.900940	1958.447388	943.013489	1805.417847	939.088501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176336	0.973990	-0.142297	-0.785733	0.052205	-0.616358	-0.592899	0.220494	0.774502	200.780502	4266.834961	-41.061447	
0.902787	1.589430	-0.582278	-83.807022	12.542484	37.000370	-0.196902	-0.138272	0.028530	-83.610123	12.680756	36.971840	0.220119	0.969547	-0.107356	-0.779275	0.108579	-0.617205	-0.586753	0.219519	0.779444	0.998421	0.056169	-0.000448	-0.056171	0.998389	-0.007969	0.000000	0.007982	0.999968	242.525391	4310.804688	34.463676	0.003865	0.999964	-0.007514	83.673117	-43.506347	96.855554	-42.510990	-96.855553	-9.252998	865235495300	86511816678000	3587	TrackerOperationMode_Track	-3.220062	0.457336	194.645355	4216.566895	24.437878	1745.833496	697.429688	1513.045898	927.950317	1958.475220	943.000183	1805.398193	939.047180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176263	0.974017	-0.142204	-0.785708	0.052194	-0.616392	-0.592954	0.220378	0.774493	200.770050	4266.836426	-41.063496	
0.902752	1.589382	-0.582305	-83.807655	12.539057	37.000111	-0.196906	-0.138291	0.028526	-83.610748	12.677348	36.971584	0.220075	0.969562	-0.107318	-0.779284	0.108570	-0.617195	-0.586757	0.219461	0.779457	0.998421	0.056170	-0.000448	-0.056172	0.998389	-0.007970	0.000000	0.007982	0.999968	242.528168	4310.782715	34.465668	0.003865	0.999964	-0.007514	83.673653	-43.507308	96.857493	-42.512486	-96.857491	-9.250645	865239304640	86512197610000	3595	TrackerOperationMode_Track	-3.220108	0.457359	194.646454	4216.542969	24.442169	1745.851685	697.426941	1513.086548	927.896240	1958.444458	943.037720	1805.350952	939.030640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176218	0.974031	-0.142166	-0.785714	0.052184	-0.616385	-0.592959	0.220320	0.774505	200.767899	4266.812012	-41.059929	
0.902736	1.589287	-0.582320	-83.806213	12.533978	36.999496	-0.196904	-0.138314	0.028520	-83.609306	12.672293	36.970978	0.220042	0.969578	-0.107236	-0.779290	0.108596	-0.617182	-0.586761	0.219374	0.779479	0.998421	0.056172	-0.000448	-0.056174	0.998389	-0.007971	0.000000	0.007984	0.999968	242.535416	4310.795898	34.472027	0.003865	0.999964	-0.007514	83.672130	-43.504576	96.851983	-42.510635	-96.851982	-9.246317	865242637787	86512530925000	3602	TrackerOperationMode_Track	-3.220200	0.457443	194.655701	4216.561523	24.452757	1745.610840	697.415894	1512.881226	927.975525	1958.358154	943.061523	1805.391724	939.120361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176184	0.974049	-0.142085	-0.785718	0.052208	-0.616377	-0.592964	0.220234	0.774526	200.770325	4266.829590	-41.050568	
0.902883	1.589594	-0.582207	-83.806175	12.553430	37.000992	-0.196893	-0.138214	0.028542	-83.609283	12.691643	36.972450	0.220242	0.969504	-0.107492	-0.779252	0.108588	-0.617231	-0.586736	0.219704	0.779404	0.998421	0.056171	-0.000448	-0.056172	0.998389	-0.007969	0.000000	0.007982	0.999968	242.530289	4310.790527	34.464504	0.003865	0.999964	-0.007514	83.672549	-43.505329	96.853501	-42.508224	-96.853500	-9.260920	865246447127	86512911866000	3610	TrackerOperationMode_Track	-3.220139	0.457336	194.653015	4216.554688	24.430801	1745.733643	697.287720	1512.966187	927.743713	1958.380371	942.909973	1805.277466	938.997986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176387	0.973975	-0.142342	-0.785693	0.052203	-0.616410	-0.592937	0.220564	0.774453	200.789398	4266.825684	-41.068375	
0.902884	1.589516	-0.582265	-83.806526	12.549298	36.998222	-0.196886	-0.138235	0.028540	-83.609634	12.687533	36.969685	0.220190	0.969521	-0.107451	-0.779288	0.108584	-0.617187	-0.586708	0.219634	0.779445	0.998421	0.056169	-0.000448	-0.056171	0.998389	-0.007970	0.000000	0.007982	0.999968	242.523575	4310.782715	34.465630	0.003865	0.999964	-0.007514	83.672822	-43.505817	96.854486	-42.509369	-96.854485	-9.257948	865249780474	86513245194000	3617	TrackerOperationMode_Track	-3.220047	0.457359	194.645248	4216.545898	24.434853	1745.650757	697.235474	1512.938599	927.676575	1958.286011	942.823608	1805.220093	938.867676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176334	0.973991	-0.142298	-0.785725	0.052200	-0.616369	-0.592910	0.220494	0.774494	200.777847	4266.813477	-41.067276	
0.902818	1.589364	-0.582320	-83.806351	12.539834	36.997272	-0.196890	-0.138283	0.028529	-83.609467	12.678117	36.968742	0.220095	0.969556	-0.107325	-0.779308	0.108591	-0.617160	-0.586717	0.219474	0.779484	0.998421	0.056169	-0.000448	-0.056171	0.998389	-0.007970	0.000000	0.007982	0.999968	242.524933	4310.796387	34.466564	0.003865	0.999964	-0.007514	83.672440	-43.505133	96.853106	-42.510235	-96.853104	-9.250777	865253589814	86513626119000	3625	TrackerOperationMode_Track	-3.220062	0.457367	194.645798	4216.561035	24.442955	1745.707031	697.348022	1513.044556	927.855225	1958.357422	943.000183	1805.350220	939.045349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176238	0.974027	-0.142171	-0.785740	0.052206	-0.616350	-0.592919	0.220333	0.774532	200.767685	4266.827148	-41.061432	
0.902748	1.589326	-0.582314	-83.806717	12.536179	36.999550	-0.196904	-0.138304	0.028523	-83.609818	12.674482	36.971027	0.220058	0.969571	-0.107271	-0.779289	0.108587	-0.617185	-0.586756	0.219412	0.779471	0.998421	0.056170	-0.000448	-0.056172	0.998389	-0.007971	0.000000	0.007983	0.999968	242.528046	4310.790527	34.469467	0.003865	0.999964	-0.007514	83.672675	-43.505554	96.853955	-42.511234	-96.853958	-9.248151	865256922961	86513959445000	3632	TrackerOperationMode_Track	-3.220100	0.457405	194.647797	4216.554199	24.448412	1745.773926	697.396362	1513.045410	927.845093	1958.393311	943.076721	1805.362183	939.029358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176201	0.974041	-0.142119	-0.785718	0.052200	-0.616378	-0.592959	0.220272	0.774520	200.765274	4266.822266	-41.054565	
