rvec[0]	rvec[1]	rvec[2]	Yaw Raw	Pitch Raw	Roll Raw	Yaw Error	Pitch Error	Roll Error	Yaw Comp	Pitch Comp	Roll Comp	fpinfc[0]	fpinfc[1]	fpinfc[2]	fpinfc[3]	fpinfc[4]	fpinfc[5]	fpinfc[6]	fpinfc[7]	fpinfc[8]	fbinft[0]	fbinft[1]	fbinft[2]	fbinft[3]	fbinft[4]	fbinft[5]	fbinft[6]	fbinft[7]	fbinft[8]	Before Comp. X	Before Comp. Y	Before Comp Z.	Retro Normal X	Retro Normal Y	Retro Normal Z	Combo angle (degree)	Error Lateral	Error Longitudinal	ADM comp in fb X	ADM comp in fb Y	ADM comp in fb Z	Tracker Timestamp	Camera Timestamp	Trigger Counter	Operation Mode	AZ	EL	X	Y	Z	CX1	CY1	CX2	CY2	CX3	CY3	CX4	CY4	CX5	CY5	CX6	CY6	CX7	CY7	CX8	CY8	CX9	CY9	CX10	CY10	CX11	CY11	CX12	CY12	CX13	CY13	CX14	CY14	CX15	CY15	CX16	CY16	CX17	CY17	fpinft[0]	fpinft[1]	fpinft[2]	fpinft[3]	fpinft[4]	fpinft[5]	fpinft[6]	fpinft[7]	fpinft[8]	TipX	TipY	TipZ	
0.851469	1.572345	-0.610960	-85.657387	10.143330	37.469051	-0.205931	-0.154979	0.025205	-85.451462	10.298308	37.443844	0.171312	0.980792	-0.093275	-0.782829	0.078026	-0.617325	-0.598189	0.178773	0.781159	0.998403	0.056488	-0.000435	-0.056490	0.998374	-0.007680	0.000000	0.007692	0.999970	243.854187	4309.866211	33.205666	0.003865	0.999964	-0.007514	85.432341	-46.739252	103.375859	-46.049789	-103.375862	-7.998426	863161552850	86304470329000	2209	TrackerOperationMode_Track	-3.238365	0.440727	192.041870	4209.321289	24.412302	1734.602295	721.169067	1492.258911	935.704590	1964.198120	950.080139	1730.267944	877.094543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127078	0.983555	-0.128337	-0.786640	0.021121	-0.617051	-0.604193	0.179368	0.776388	196.944794	4259.826660	-41.010590	
0.851387	1.572373	-0.610895	-85.657455	10.142992	37.474461	-0.205957	-0.154984	0.025200	-85.451500	10.297976	37.449261	0.171317	0.980793	-0.093254	-0.782772	0.078025	-0.617398	-0.598264	0.178767	0.781104	0.998403	0.056486	-0.000435	-0.056487	0.998374	-0.007680	0.000000	0.007692	0.999970	243.840744	4309.837402	33.207203	0.003865	0.999964	-0.007514	85.432332	-46.739236	103.375825	-46.049816	-103.375824	-7.998161	863165362390	86304851198000	2217	TrackerOperationMode_Track	-3.238213	0.440750	192.028671	4209.292480	24.414062	1734.760132	721.302734	1492.257446	935.669739	1964.228516	950.065918	1730.303467	877.032715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127088	0.983556	-0.128319	-0.786581	0.021123	-0.617126	-0.604267	0.179362	0.776331	196.930115	4259.803711	-41.004166	
0.851463	1.572350	-0.610969	-85.658005	10.143316	37.468918	-0.205932	-0.154980	0.025206	-85.452072	10.298296	37.443710	0.171303	0.980792	-0.093281	-0.782833	0.078016	-0.617322	-0.598187	0.178773	0.781161	0.998403	0.056487	-0.000435	-0.056489	0.998374	-0.007681	0.000000	0.007693	0.999970	243.848038	4309.858887	33.209961	0.003865	0.999964	-0.007514	85.432948	-46.740394	103.378162	-46.050915	-103.378159	-7.998604	863169171730	86305232124000	2225	TrackerOperationMode_Track	-3.238289	0.440781	192.034607	4209.311523	24.416306	1734.615967	721.172913	1492.262085	935.687561	1964.227173	950.071350	1730.301758	877.045654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127070	0.983556	-0.128343	-0.786642	0.021112	-0.617049	-0.604192	0.179368	0.776389	196.938004	4259.816406	-41.006660	
0.851459	1.572323	-0.610951	-85.656715	10.142100	37.469593	-0.205933	-0.154984	0.025203	-85.450783	10.297085	37.444389	0.171309	0.980794	-0.093249	-0.782823	0.078038	-0.617332	-0.598199	0.178752	0.781157	0.998403	0.056486	-0.000435	-0.056488	0.998374	-0.007682	0.000000	0.007694	0.999970	243.842789	4309.858398	33.213566	0.003865	0.999964	-0.007514	85.431654	-46.737959	103.373250	-46.048683	-103.373253	-7.997227	863172504877	86305565446000	2232	TrackerOperationMode_Track	-3.238228	0.440834	192.031967	4209.315918	24.421230	1734.672119	721.163635	1492.271362	935.701660	1964.198120	950.080139	1730.295776	877.064148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127077	0.983559	-0.128310	-0.786631	0.021135	-0.617061	-0.604204	0.179347	0.776384	196.932678	4259.821777	-41.001217	
0.851457	1.572350	-0.610931	-85.656685	10.143479	37.470566	-0.205936	-0.154977	0.025204	-85.450752	10.298457	37.445362	0.171326	0.980790	-0.093264	-0.782811	0.078038	-0.617347	-0.598210	0.178776	0.781143	0.998403	0.056486	-0.000435	-0.056488	0.998374	-0.007683	0.000000	0.007695	0.999970	243.843185	4309.850586	33.217628	0.003865	0.999964	-0.007514	85.431631	-46.737916	103.373162	-46.048447	-103.373161	-7.998326	863175838025	86305898766000	2239	TrackerOperationMode_Track	-3.238228	0.440887	192.032608	4209.308105	24.424097	1734.687500	721.175354	1492.253662	935.734619	1964.214722	950.093140	1730.318115	877.117004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127094	0.983555	-0.128326	-0.786620	0.021135	-0.617076	-0.604216	0.179371	0.776370	196.934692	4259.815430	-40.997330	
0.851414	1.572348	-0.610933	-85.657700	10.142234	37.471931	-0.205946	-0.154987	0.025201	-85.451759	10.297221	37.446732	0.171301	0.980795	-0.093254	-0.782800	0.078021	-0.617363	-0.598231	0.178754	0.781132	0.998403	0.056487	-0.000435	-0.056488	0.998374	-0.007682	0.000000	0.007694	0.999970	243.845261	4309.850586	33.213818	0.003865	0.999964	-0.007514	85.432599	-46.739737	103.376837	-46.050419	-103.376839	-7.997632	863179647565	86306279696000	2247	TrackerOperationMode_Track	-3.238258	0.440842	192.032455	4209.304688	24.421036	1734.629150	721.177185	1492.140381	935.694519	1964.259277	950.083130	1730.335571	877.059082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127070	0.983559	-0.128318	-0.786608	0.021118	-0.617091	-0.604236	0.179349	0.776359	196.933777	4259.812988	-40.999367	
0.851405	1.572334	-0.610913	-85.656761	10.141459	37.472908	-0.205949	-0.154990	0.025199	-85.450813	10.296450	37.447708	0.171308	0.980796	-0.093231	-0.782787	0.078038	-0.617377	-0.598245	0.178741	0.781124	0.998403	0.056486	-0.000435	-0.056488	0.998374	-0.007680	0.000000	0.007693	0.999970	243.844604	4309.851074	33.208538	0.003865	0.999964	-0.007514	85.431645	-46.737942	103.373214	-46.048756	-103.373215	-7.996716	863182980712	86306613033000	2254	TrackerOperationMode_Track	-3.238251	0.440765	192.033676	4209.308594	24.416836	1734.746094	721.150513	1492.175659	935.698303	1964.227661	950.086975	1730.301392	877.069702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127077	0.983561	-0.128295	-0.786596	0.021135	-0.617106	-0.604249	0.179336	0.776351	196.933090	4259.818359	-41.002880	
0.851420	1.572355	-0.610916	-85.657074	10.142839	37.472401	-0.205946	-0.154983	0.025202	-85.451134	10.297823	37.447201	0.171317	0.980793	-0.093254	-0.782793	0.078032	-0.617371	-0.598236	0.178765	0.781125	0.998403	0.056487	-0.000435	-0.056489	0.998374	-0.007682	0.000000	0.007694	0.999970	243.850067	4309.865723	33.215122	0.003865	0.999964	-0.007514	85.431984	-46.738580	103.374503	-46.049191	-103.374504	-7.997926	863186790052	86306993953000	2262	TrackerOperationMode_Track	-3.238312	0.440849	192.038528	4209.322266	24.422050	1734.594971	721.181030	1492.133545	935.664062	1964.198120	950.080139	1730.289307	877.078186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127085	0.983557	-0.128319	-0.786602	0.021128	-0.617099	-0.604241	0.179360	0.776352	196.939957	4259.831543	-40.997871	
0.851402	1.572406	-0.610845	-85.655983	10.145334	37.476082	-0.205958	-0.154969	0.025201	-85.450027	10.300303	37.450882	0.171364	0.980783	-0.093265	-0.782748	0.078050	-0.617426	-0.598281	0.178807	0.781081	0.998403	0.056488	-0.000435	-0.056490	0.998374	-0.007682	0.000000	0.007694	0.999970	243.852570	4309.865723	33.214298	0.003865	0.999964	-0.007514	85.430897	-46.736536	103.370378	-46.046825	-103.370377	-7.999592	863190123200	86307327284000	2269	TrackerOperationMode_Track	-3.238350	0.440842	192.043549	4209.326172	24.419605	1734.693604	721.267822	1492.153931	935.706055	1964.160645	950.077515	1730.249634	877.101868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127134	0.983548	-0.128333	-0.786559	0.021145	-0.617153	-0.604286	0.179403	0.776307	196.946213	4259.839844	-40.996883	
0.851433	1.572403	-0.610892	-85.657043	10.145669	37.473202	-0.205947	-0.154968	0.025204	-85.451096	10.300636	37.447998	0.171348	0.980784	-0.093290	-0.782782	0.078032	-0.617385	-0.598241	0.178813	0.781110	0.998403	0.056487	-0.000435	-0.056488	0.998374	-0.007681	0.000000	0.007693	0.999970	243.847046	4309.866211	33.211594	0.003865	0.999964	-0.007514	85.431982	-46.738576	103.374495	-46.048790	-103.374496	-8.000196	863193456547	86307660666000	2276	TrackerOperationMode_Track	-3.238274	0.440804	192.035965	4209.322266	24.416334	1734.672729	721.195129	1492.182861	935.682434	1964.198120	950.080139	1730.295410	877.088196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127117	0.983548	-0.128354	-0.786593	0.021128	-0.617111	-0.604246	0.179408	0.776337	196.940399	4259.832520	-41.002647	
0.851371	1.572445	-0.610861	-85.658310	10.146312	37.476704	-0.205966	-0.154969	0.025202	-85.452347	10.301280	37.451504	0.171343	0.980784	-0.093302	-0.782747	0.078010	-0.617431	-0.598288	0.178824	0.781072	0.998403	0.056488	-0.000435	-0.056490	0.998374	-0.007684	0.000000	0.007696	0.999970	243.853683	4309.873535	33.224110	0.003865	0.999964	-0.007514	85.433193	-46.740855	103.379092	-46.050953	-103.379089	-8.001097	863197265887	86308041545000	2284	TrackerOperationMode_Track	-3.238358	0.440971	192.040039	4209.325684	24.427612	1734.639160	721.381897	1492.168091	935.766602	1964.247437	950.132996	1730.277344	877.094299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127114	0.983546	-0.128370	-0.786556	0.021105	-0.617158	-0.604295	0.179419	0.776297	196.945755	4259.839844	-40.988121	
0.851431	1.572486	-0.610840	-85.657112	10.150022	37.475780	-0.205955	-0.154945	0.025207	-85.451157	10.304967	37.450573	0.171396	0.980770	-0.093342	-0.782751	0.078030	-0.617424	-0.598268	0.178888	0.781073	0.998403	0.056492	-0.000435	-0.056494	0.998373	-0.007684	0.000000	0.007696	0.999970	243.869629	4309.880371	33.223934	0.003865	0.999964	-0.007514	85.432080	-46.738761	103.374867	-46.048370	-103.374870	-8.003721	863201075227	86308422478000	2292	TrackerOperationMode_Track	-3.238564	0.440971	192.058441	4209.336426	24.424843	1734.662354	721.255554	1492.187012	935.694946	1964.222656	950.129700	1730.238037	877.133911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127164	0.983534	-0.128412	-0.786563	0.021121	-0.617149	-0.604275	0.179483	0.776298	196.967712	4259.849609	-40.991302	
0.851397	1.572440	-0.610845	-85.656967	10.146865	37.476429	-0.205961	-0.154963	0.025203	-85.451004	10.301827	37.451225	0.171367	0.980780	-0.093295	-0.782746	0.078033	-0.617430	-0.598283	0.178834	0.781074	0.998403	0.056491	-0.000435	-0.056493	0.998374	-0.007680	0.000000	0.007692	0.999970	243.864777	4309.850098	33.206451	0.003865	0.999964	-0.007514	85.431877	-46.738380	103.374099	-46.048431	-103.374100	-8.001128	863204408374	86308755794000	2299	TrackerOperationMode_Track	-3.238518	0.440735	192.053650	4209.307129	24.410385	1734.619873	721.237061	1492.080322	935.659668	1964.149902	950.087830	1730.259155	877.084595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127135	0.983544	-0.128365	-0.786559	0.021126	-0.617154	-0.604286	0.179429	0.776301	196.959000	4259.820801	-41.005745	
0.851476	1.572296	-0.611033	-85.658806	10.140593	37.465702	-0.205922	-0.154995	0.025205	-85.452888	10.295588	37.440495	0.171259	0.980802	-0.093263	-0.782872	0.078002	-0.617274	-0.598149	0.178726	0.781201	0.998403	0.056486	-0.000434	-0.056488	0.998374	-0.007679	0.000000	0.007691	0.999970	243.845444	4309.874512	33.200630	0.003865	0.999964	-0.007514	85.433739	-46.741882	103.381163	-46.052761	-103.381165	-7.996663	863208217714	86309136725000	2307	TrackerOperationMode_Track	-3.238243	0.440659	192.030075	4209.324219	24.409113	1734.588745	720.871521	1492.125000	935.645081	1964.197754	950.106079	1730.277710	877.050720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127024	0.983564	-0.128321	-0.786680	0.021100	-0.617000	-0.604152	0.179321	0.776431	196.931610	4259.825195	-41.017021	
0.851389	1.572287	-0.610963	-85.657959	10.138433	37.471222	-0.205948	-0.155008	0.025197	-85.452003	10.293440	37.446026	0.171257	0.980807	-0.093208	-0.782812	0.078018	-0.617348	-0.598228	0.178690	0.781149	0.998403	0.056486	-0.000435	-0.056488	0.998374	-0.007681	0.000000	0.007693	0.999970	243.843002	4309.872070	33.211658	0.003865	0.999964	-0.007514	85.432796	-46.740107	103.377584	-46.051311	-103.377586	-7.994645	863211551062	86309470053000	2314	TrackerOperationMode_Track	-3.238220	0.440804	192.029327	4209.325195	24.421926	1734.661743	721.122986	1492.117676	935.698303	1964.206055	950.061523	1730.296631	877.043823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127026	0.983571	-0.128270	-0.786617	0.021115	-0.617079	-0.604233	0.179284	0.776376	196.926605	4259.833008	-40.999519	
0.851355	1.572305	-0.610904	-85.656883	10.138843	37.474735	-0.205961	-0.155005	0.025194	-85.450920	10.293848	37.449543	0.171282	0.980805	-0.093191	-0.782770	0.078036	-0.617399	-0.598275	0.178697	0.781111	0.998403	0.056486	-0.000435	-0.056487	0.998374	-0.007681	0.000000	0.007693	0.999970	243.842133	4309.866699	33.210274	0.003865	0.999964	-0.007514	85.431702	-46.738049	103.373432	-46.049221	-103.373436	-7.994637	863214884209	86309803364000	2321	TrackerOperationMode_Track	-3.238213	0.440781	192.030792	4209.324219	24.420622	1734.730713	721.303772	1492.209839	935.700928	1964.260132	950.131653	1730.339233	877.082092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127053	0.983569	-0.128256	-0.786577	0.021134	-0.617130	-0.604279	0.179292	0.776338	196.926956	4259.835938	-40.997772	
0.851434	1.572461	-0.610853	-85.656906	10.148774	37.475040	-0.205952	-0.154951	0.025207	-85.450951	10.303725	37.449837	0.171385	0.980774	-0.093325	-0.782759	0.078033	-0.617413	-0.598261	0.178866	0.781083	0.998403	0.056487	-0.000434	-0.056489	0.998374	-0.007679	0.000000	0.007691	0.999970	243.847748	4309.874512	33.202862	0.003865	0.999964	-0.007514	85.431867	-46.738360	103.374060	-46.048149	-103.374062	-8.002653	863218693549	86310184309000	2329	TrackerOperationMode_Track	-3.238281	0.440689	192.037323	4209.331055	24.405354	1734.604370	721.382263	1492.226562	935.841370	1964.300049	950.163025	1730.288330	877.172363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127156	0.983538	-0.128391	-0.786573	0.021130	-0.617135	-0.604263	0.179461	0.776312	196.944855	4259.843262	-41.011822	
0.851432	1.572458	-0.610851	-85.656784	10.148632	37.475143	-0.205953	-0.154952	0.025206	-85.450836	10.303585	37.449936	0.171385	0.980774	-0.093321	-0.782758	0.078035	-0.617415	-0.598262	0.178864	0.781083	0.998403	0.056485	-0.000435	-0.056486	0.998374	-0.007680	0.000000	0.007693	0.999970	243.838287	4309.882812	33.208378	0.003865	0.999964	-0.007514	85.431750	-46.738141	103.373616	-46.047951	-103.373619	-8.002503	863222502889	86310565246000	2337	TrackerOperationMode_Track	-3.238144	0.440765	192.028320	4209.339844	24.410885	1734.704712	721.326965	1492.259644	935.726135	1964.287720	950.145752	1730.358765	877.137268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127158	0.983538	-0.128386	-0.786571	0.021135	-0.617139	-0.604266	0.179459	0.776310	196.935455	4259.852051	-41.006145	
